latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-36.5928,-72.6186,343.79,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,315.43,97.18,D
-36.5937,-72.62823,349.26,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,319.15,41.48,D
-36.59414,-72.63295,352.83,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,312.62,41.48,D
-36.58846,-72.61922,345.99,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,304.91,44.19,D
-36.58892,-72.62415,347.57,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,316.57,44.19,D
-36.58939,-72.62911,343.79,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,312.57,59.42,D
-36.58981,-72.6337,350.45,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,304.07,59.42,D
-36.59025,-72.63839,339.38,0.45,0.47,2026-01-14,1813,N20,VIIRS,n,2.0NRT,297.78,7.98,D
-36.61653,-72.60851,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,297.39,41.98,D
-36.60693,-72.60323,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,294.78,69.63,D
-36.60974,-72.61176,339.46,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,300.9,41.98,D
-36.5999,-72.60577,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,298.52,41.68,D
-36.60285,-72.61472,351.18,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,298.21,28.86,D
-36.60644,-72.62562,357.06,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,294.97,28.86,D
-36.59023,-72.60028,340.79,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,293.06,41.68,D
-36.59309,-72.60898,354.97,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,299.1,41.68,D
-36.59637,-72.61893,354.97,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,296.17,28.86,D
-36.59986,-72.6295,349.74,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,294.44,28.86,D
-36.61287,-72.60676,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,297.1,101.39,D
-36.61596,-72.61635,353.83,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,297.15,101.39,D
-36.60328,-72.60138,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,293.08,80.07,D
-36.59618,-72.60368,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,295.16,33.4,D
-36.59914,-72.61284,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,297.36,30.81,D
-36.60246,-72.62308,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,296.54,30.81,D
-36.58941,-72.60703,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,295.74,33.4,D
-36.5926,-72.61687,352.08,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,303.61,30.81,D
-36.59591,-72.62711,348.82,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,298.9,30.81,D
-36.58894,-72.6298,367,0.76,0.77,2026-01-14,1951,N20,VIIRS,h,2.0NRT,298.16,51.32,D
-36.58588,-72.62035,354.96,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,303.3,51.32,D
-36.59249,-72.64079,342.47,0.76,0.77,2026-01-14,1951,N20,VIIRS,n,2.0NRT,295.58,26.39,D
-36.58759,-72.58217,332.64,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,288.38,4.19,N
-36.58862,-72.5769,344.11,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,289.51,4.3,N
-36.57945,-72.62371,301.9,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.54,3.36,N
-36.58045,-72.6186,300.57,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.97,2.08,N
-36.58146,-72.61348,297.25,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.02,2.08,N
-36.58247,-72.60832,297.87,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.24,1.54,N
-36.58308,-72.62473,345.54,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.72,3.36,N
-36.5841,-72.61952,332.61,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.3,2.08,N
-36.58611,-72.60928,328.29,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.9,1.54,N
-36.5943,-72.56744,331.23,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.74,4.37,N
-36.5953,-72.56229,326.3,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.62,4.37,N
-36.58206,-72.62994,316.52,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.3,3.36,N
-36.58511,-72.61439,317.68,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.32,2.08,N
-36.5871,-72.6042,299.52,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.46,1.54,N
-36.58814,-72.5989,307.68,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.15,1.19,N
-36.58916,-72.59367,303.23,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.38,1.19,N
-36.59121,-72.5832,303.59,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.08,4.19,N
-36.59225,-72.57787,307.58,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.79,4.3,N
-36.58473,-72.63591,341.37,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.3,2.81,N
-36.59792,-72.56845,331.04,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,288.33,3.53,N
-36.59892,-72.56334,330.35,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,288.17,3.53,N
-36.58371,-72.64111,305.27,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.3,2.81,N
-36.58571,-72.63091,303.12,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.42,1.24,N
-36.58672,-72.62572,313.42,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.83,1.24,N
-36.58774,-72.62052,305.68,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.73,1.49,N
-36.58874,-72.61543,307.43,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.47,1.49,N
-36.58973,-72.61034,298.55,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,282.49,1.36,N
-36.59073,-72.60521,312.23,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,282.97,1.36,N
-36.59176,-72.59998,301.54,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.79,1.09,N
-36.59279,-72.5947,299.83,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.41,1.09,N
-36.59382,-72.58945,298.69,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.42,1.11,N
-36.59484,-72.58418,301.38,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.14,1.11,N
-36.59589,-72.57885,300.35,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.04,0.98,N
-36.5969,-72.57364,302.81,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.4,0.98,N
-36.58736,-72.64201,325.68,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,281.55,2.81,N
-36.58838,-72.63681,306.02,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,280.81,2.81,N
-36.58936,-72.6318,298.05,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.31,1.24,N
-36.59036,-72.6267,305.09,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.38,1.24,N
-36.59746,-72.59039,314.57,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.15,1.11,N
-36.59849,-72.5851,304.86,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.43,1.11,N
-36.59953,-72.57978,306.11,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.58,0.98,N
-36.60054,-72.57463,304.82,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.23,0.98,N
-36.60154,-72.5695,316.76,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.47,3.53,N
-36.59203,-72.63779,334.19,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.09,4.27,N
-36.59102,-72.64295,307.82,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,277.4,4.27,N
-36.60005,-72.59669,298.22,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.78,1.01,N
-36.6011,-72.5913,299.74,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.33,1.76,N
-36.60215,-72.58596,307.98,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.3,1.76,N
-36.60318,-72.5807,312.62,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,288.15,3.22,N
-36.60417,-72.57558,295.48,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.13,3.22,N
-36.59566,-72.63879,331.46,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,279.94,4.27,N
-36.6068,-72.58174,346.45,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,289.02,3.22,N
-36.59466,-72.6439,312.36,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,276.21,4.27,N
-36.6006,-72.61353,304.79,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.92,2.39,N
-36.60368,-72.59771,301.7,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.46,1.01,N
-36.6058,-72.58686,313.79,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,287.37,1.76,N
-36.60778,-72.57671,304.13,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.62,3.22,N
-36.60839,-72.5932,321.65,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.65,4.62,N
-36.60943,-72.58785,345.52,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,288.1,4.62,N
-36.5993,-72.63976,301.99,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,267.38,0.81,N
-36.60421,-72.61461,309.37,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,283.58,1.31,N
-36.60523,-72.60942,302.45,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.51,1.31,N
-36.60732,-72.59869,302.7,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,286.6,1.35,N
-36.61042,-72.58276,308.16,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,284.97,1.72,N
-36.60787,-72.61552,305.05,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,281.31,1.31,N
-36.60988,-72.60517,303.97,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.18,1.35,N
-36.61095,-72.5997,312.14,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,285.55,1.35,N
-36.60954,-72.62659,309.38,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,272.41,0.6,N
-36.61514,-72.61746,307.62,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,276.82,1.37,N
-36.61876,-72.61854,310,0.47,0.4,2026-01-15,0533,N20,VIIRS,n,2.0NRT,276.64,1.44,N
-36.62186,-72.61524,337.8,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,295.42,6.04,D
-36.62207,-72.61948,348.67,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,299.61,6.04,D
-36.61093,-72.62437,355.47,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,295.59,6.56,D
-36.61114,-72.6286,340.31,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,295.6,6.56,D
-36.61135,-72.63277,347.12,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,298.04,5.76,D
-36.60228,-72.56606,331.72,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,299.89,2.44,D
-36.59455,-72.63889,367,0.42,0.61,2026-01-15,1753,N20,VIIRS,h,2.0NRT,298.4,15.06,D
-36.59476,-72.64314,338.09,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,298.12,10.46,D
-36.58741,-72.60986,339.18,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,302.02,7.16,D
-36.58805,-72.62273,340.6,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,302.4,5.87,D
-36.58889,-72.63963,348.27,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,297.81,13.76,D
-36.58261,-72.62815,367,0.41,0.61,2026-01-15,1753,N20,VIIRS,h,2.0NRT,298.4,43.89,D
-36.58218,-72.61916,334.55,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,297.76,5.87,D
-36.58239,-72.62359,352.23,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,298.6,5.87,D
-36.58283,-72.6324,350.13,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,312.14,43.89,D
-36.58303,-72.63654,354.93,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,300.79,13.76,D
-36.58325,-72.64098,333.58,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,296.73,13.76,D
-36.59799,-72.63963,367,0.42,0.61,2026-01-15,1753,N20,VIIRS,h,2.0NRT,299.66,11.5,D
-36.59045,-72.6065,336.28,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,303.57,3.77,D
-36.59069,-72.61084,334.71,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,302.73,3.77,D
-36.59233,-72.6404,347.39,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,297,11.5,D
-36.58575,-72.62439,367,0.41,0.61,2026-01-15,1753,N20,VIIRS,h,2.0NRT,302.04,15.58,D
-36.586,-72.62893,367,0.41,0.61,2026-01-15,1753,N20,VIIRS,h,2.0NRT,298.18,15.58,D
-36.5855,-72.61987,344.05,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,303.22,8.86,D
-36.58622,-72.63297,353.6,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,303.7,21.48,D
-36.58644,-72.63701,331.57,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,297.06,21.48,D
-36.58669,-72.64141,344.27,0.42,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,298.42,10.5,D
-36.58035,-72.62971,353.01,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,296.43,15.58,D
-36.58057,-72.63391,351.06,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,304.39,21.48,D
-36.58081,-72.63822,348.89,0.41,0.61,2026-01-15,1753,N20,VIIRS,n,2.0NRT,297.2,21.48,D
-36.61538,-72.5976,343.58,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,297.28,4.7,D
-36.61126,-72.62762,367,0.44,0.62,2026-01-15,1934,N20,VIIRS,h,2.0NRT,296.49,10.46,D
-36.58713,-72.60752,343.85,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,300.63,4.29,D
-36.59615,-72.64014,341.1,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,296.51,7.72,D
-36.58451,-72.62047,367,0.44,0.62,2026-01-15,1934,N20,VIIRS,h,2.0NRT,302.6,28.17,D
-36.58591,-72.62552,353.08,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,304.43,20.47,D
-36.58026,-72.62746,344.91,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,297.89,12.49,D
-36.58175,-72.63284,356.15,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,305.83,12.49,D
-36.58331,-72.63849,342.61,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,299.36,6.72,D
-36.58473,-72.64361,331.82,0.44,0.62,2026-01-15,1934,N20,VIIRS,n,2.0NRT,298.4,6.72,D
-36.48777,-72.85516,299.72,0.55,0.51,2026-01-16,0514,N20,VIIRS,n,2.0NRT,285.94,1.42,N
-36.57348,-72.61786,338.49,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,288.91,6.2,N
-36.58293,-72.57746,328.6,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,289.58,2.39,N
-36.57219,-72.62341,300.04,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.41,2.92,N
-36.58155,-72.58338,300.76,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.37,2.39,N
-36.57674,-72.62498,333.56,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,289.75,3,N
-36.57805,-72.61935,345.71,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,290.92,3.56,N
-36.57544,-72.63051,301.67,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.6,3,N
-36.57867,-72.63776,299.24,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.52,1.41,N
-36.57997,-72.63217,300.35,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,287.27,3,N
-36.58264,-72.62075,302.29,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,285.91,3.56,N
-36.58393,-72.61523,309.64,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.43,3.56,N
-36.58128,-72.57713,311.74,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,288.68,1.66,N
-36.57617,-72.61889,348.11,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,292.55,9.5,N
-36.58582,-72.5787,323.51,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,288.48,1.66,N
-36.57484,-72.62443,319.78,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,288.53,9.5,N
-36.57936,-72.62611,323.89,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,287.71,2.3,N
-36.57803,-72.63168,300,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.72,1.53,N
-36.58073,-72.6204,307.79,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,287.08,2.3,N
-36.58208,-72.61481,314.22,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,287.55,1.78,N
-36.58261,-72.6331,298.42,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.98,1.53,N
-36.58916,-72.64687,300.22,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,285.7,1.07,N
-36.60555,-72.57833,305.36,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.94,1.02,N
-36.59517,-72.6424,300.03,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.86,0.71,N
-36.6088,-72.58529,296.96,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.59,0.95,N
-36.61198,-72.59256,324.54,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.32,3.65,N
-36.6121,-72.61268,302.99,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.2,2.39,N
-36.61666,-72.61419,340.44,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,288.66,2.39,N
-36.61795,-72.60873,304.68,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,285.35,2.39,N
-36.6212,-72.61576,309.6,0.53,0.5,2026-01-16,0514,N20,VIIRS,n,2.0NRT,286.19,0.97,N
